nu1 nu2 nu3a nu3b nu4a nu4b J Ka Kc a/s E uncertainty transitions
0 0 0 0 0 1 5 4 1 s 1629.747781562 1.025e-03 4
0 1 0 0 0 0 12 0 12 s 1630.095004017 1.416e-03 1
0 1 0 0 0 0 12 1 12 s 1630.095587445 9.357e-04 2
0 0 0 0 0 1 5 4 1 a 1630.117531169 1.278e-03 2
0 0 0 0 1 0 2 1 1 a 1631.542304183 2.014e-04 6
0 0 0 0 0 1 6 1 5 s 1634.815627505 1.261e-03 2
0 0 0 0 0 1 6 1 5 a 1635.308674151 1.059e-03 4
0 1 0 0 0 0 11 2 9 s 1635.862924563 1.315e-03 3
0 1 0 0 0 0 11 3 9 s 1636.110580095 7.476e-04 4
0 0 0 0 0 1 6 2 5 s 1636.399198787 1.057e-03 4
0 0 0 0 0 1 6 2 5 a 1636.888056138 1.321e-03 2
0 0 0 0 1 0 2 0 2 s 1638.913451006 2.545e-04 4
0 0 0 0 1 0 2 1 2 s 1639.979216842 3.953e-04 7
0 0 0 0 1 0 2 2 0 a 1641.472093368 3.373e-04 7
0 0 0 0 1 0 2 2 1 a 1641.773049865 3.221e-04 6
0 1 0 0 0 0 10 6 5 s 1645.320968315 1.222e-03 3
0 1 0 0 0 0 10 6 4 s 1645.892422422 1.307e-03 4
0 1 0 0 0 0 9 8 1 s 1646.062114821 1.210e-03 1
0 0 0 0 0 0 18 1 18 s 1646.176774450 1.228e-03 2
0 0 0 0 1 0 2 1 1 s 1646.570175492 1.606e-04 9
0 0 0 0 0 0 18 0 18 a 1646.817656797 1.237e-03 1
0 1 0 0 0 0 11 2 9 a 1652.005897043 7.560e-04 4
0 1 0 0 0 0 11 3 9 a 1652.341498234 1.338e-03 4
0 1 0 0 0 0 12 0 12 a 1653.334291734 3.113e-03 1
0 1 0 0 0 0 12 1 12 a 1653.334717060 1.651e-03 3
0 0 0 0 0 0 14 11 4 s 1654.348590914 9.060e-04 3
0 0 0 0 0 0 14 11 3 s 1654.348665720 9.470e-04 2
0 0 0 0 0 0 14 11 3 a 1654.489671750 1.676e-03 3
0 0 0 0 0 1 6 2 4 s 1655.813013384 1.056e-03 4
0 0 0 0 1 0 3 0 3 a 1655.889712136 3.409e-04 8
0 0 0 0 1 0 2 2 1 s 1655.980656593 3.035e-04 6
0 0 0 0 0 1 6 2 4 a 1656.254007877 1.206e-03 3
0 0 0 0 1 0 2 2 0 s 1656.603943514 7.860e-04 4
0 0 0 0 1 0 3 1 3 a 1656.761510053 2.928e-04 6
0 1 0 0 0 0 10 6 5 a 1658.538591451 6.893e-04 3
0 1 0 0 0 0 9 8 1 a 1658.844778754 6.518e-04 2
0 1 0 0 0 0 9 8 2 a 1658.845014459 6.717e-04 1
0 1 0 0 0 0 10 6 4 a 1658.975713549 6.679e-04 3
0 0 0 0 0 0 17 2 15 s 1659.353060881 1.887e-03 2
0 0 0 0 0 0 17 3 15 s 1659.354045269 1.057e-03 4
0 0 0 0 0 0 17 3 15 a 1659.700197303 1.810e-03 5
0 0 0 0 0 0 17 2 15 a 1659.700400653 1.112e-03 3
0 0 0 0 0 1 6 3 4 a 1666.436891071 1.056e-03 4
0 0 0 0 1 0 3 1 2 a 1667.201740194 1.000e-03 2
0 0 0 0 0 1 7 0 7 s 1669.879945665 1.088e-03 2
0 0 0 0 0 1 7 1 7 s 1669.900240620 1.299e-03 2
0 0 0 0 0 0 15 9 7 s 1670.013569860 9.408e-04 6
0 0 0 0 0 0 15 9 6 s 1670.079637070 9.377e-04 5
0 0 0 0 0 0 15 9 7 a 1670.169045987 1.657e-03 3
0 0 0 0 0 0 15 9 6 a 1670.234919285 1.643e-03 4
0 0 0 0 0 1 7 0 7 a 1670.468791086 1.334e-03 2
0 0 0 0 0 1 7 1 7 a 1670.488995171 1.103e-03 2
0 0 0 0 1 0 3 1 3 s 1670.791759656 5.271e-04 11
0 0 0 0 1 0 3 0 3 s 1670.990360521 3.661e-04 7
0 0 0 0 0 1 6 3 3 s 1672.314179452 1.261e-03 2
0 0 0 0 0 1 6 3 3 a 1672.722428894 1.079e-03 2
0 0 0 0 1 0 3 2 2 a 1675.358014231 1.985e-04 8
0 0 0 0 1 0 3 2 1 a 1677.137602537 4.130e-04 7
0 0 0 0 0 0 16 5 11 s 1678.747105573 9.946e-04 7
0 0 0 0 0 0 16 5 11 a 1678.908961758 1.717e-03 5
0 1 0 0 0 0 11 3 8 s 1680.647555622 7.519e-04 4
0 0 0 0 1 0 3 1 2 s 1682.944933220 3.236e-04 9
0 0 0 0 0 0 16 6 11 s 1683.182157503 1.733e-03 6
0 0 0 0 0 0 16 6 11 a 1683.359520868 9.976e-04 8
0 1 0 0 0 0 11 4 8 s 1683.609063276 1.333e-03 3
0 0 0 0 0 0 13 13 0 s 1686.555804641 8.910e-04 2
0 0 0 0 0 0 13 13 1 s 1686.556047001 1.061e-03 1
0 0 0 0 0 0 13 13 1 a 1686.669067728 1.597e-03 3
0 0 0 0 1 0 3 2 2 s 1689.377841429 3.673e-04 6
0 0 0 0 1 0 3 2 1 s 1691.940585679 3.546e-04 6
0 1 0 0 0 0 11 3 8 a 1694.008882412 1.297e-03 4
0 0 0 0 1 0 3 3 1 a 1695.776883796 7.706e-04 5
0 0 0 0 1 0 3 3 0 a 1696.118898554 4.036e-04 6
0 0 0 0 1 0 4 0 4 a 1696.845043453 2.149e-04 6
0 1 0 0 0 0 10 7 4 s 1697.005541254 3.068e-03 2
0 1 0 0 0 0 10 7 3 s 1697.036863437 3.068e-03 2
0 0 0 0 1 0 4 1 4 a 1697.195331760 1.000e-03 3
0 0 0 0 0 1 6 4 3 s 1697.531626040 1.142e-03 3
0 1 0 0 0 0 11 4 8 a 1697.737233764 7.394e-04 4
0 0 0 0 0 1 6 4 2 s 1698.236210536 1.056e-03 2
0 0 0 0 0 1 6 4 2 a 1698.592603263 1.225e-03 2
0 1 0 0 0 0 12 1 11 s 1700.006271113 8.090e-04 5
0 1 0 0 0 0 12 2 11 s 1700.008570210 3.325e-03 1
0 0 0 0 0 1 7 1 6 s 1709.351542034 1.298e-03 2
0 1 0 0 0 0 10 7 4 a 1709.792255520 1.206e-03 1
0 1 0 0 0 0 10 7 3 a 1709.814712735 1.183e-03 1
0 0 0 0 0 1 7 1 6 a 1709.829329961 1.116e-03 3
0 0 0 0 0 1 7 2 6 s 1710.025061102 1.081e-03 4
0 0 0 0 1 0 4 0 4 s 1710.437437962 2.461e-04 5
0 0 0 0 1 0 3 3 1 s 1710.775401830 2.914e-04 9
0 0 0 0 1 0 3 3 0 s 1710.910876020 1.939e-04 9
0 0 0 0 1 0 4 1 4 s 1711.105096565 4.674e-04 8
0 1 0 0 0 0 11 4 7 s 1711.651070989 1.299e-03 2
0 0 0 0 1 0 4 1 3 a 1715.694843968 3.665e-04 5
0 0 0 0 0 0 16 6 10 s 1716.440483688 1.714e-03 6
0 0 0 0 0 0 16 6 10 a 1716.566255068 9.946e-04 9
0 1 0 0 0 0 12 1 11 a 1719.307761734 1.504e-03 2
0 1 0 0 0 0 12 2 11 a 1719.312874268 8.501e-04 3
0 0 0 0 1 0 4 2 3 a 1719.910133363 3.141e-04 10
0 1 0 0 0 0 11 4 7 a 1722.692196693 7.614e-04 4
0 0 0 0 1 0 4 2 2 a 1725.190559672 3.679e-04 8
0 1 0 0 0 0 11 5 7 s 1726.119993282 8.382e-04 4
0 1 0 0 0 0 9 9 1 a 1727.871228091 1.229e-03 2
0 1 0 0 0 0 9 9 0 a 1727.872279440 1.177e-03 1
0 0 0 0 1 0 4 1 3 s 1730.615316268 2.129e-04 6
0 0 0 0 1 0 4 2 3 s 1733.565561557 4.107e-04 8
0 0 0 0 0 0 16 7 10 s 1735.531586863 9.976e-04 6
0 0 0 0 0 0 16 7 10 a 1735.686469344 1.731e-03 3
0 0 0 0 0 1 6 5 1 s 1736.477167816 1.338e-03 2
0 0 0 0 0 1 6 5 2 a 1736.729571968 1.100e-03 2
0 0 0 0 0 1 6 5 1 a 1736.756133244 1.070e-03 4
0 1 0 0 0 0 11 5 6 s 1736.850503559 7.310e-04 4
0 0 0 0 0 1 7 2 5 s 1737.519498342 1.110e-03 3
0 0 0 0 0 1 7 2 5 a 1737.931995785 1.310e-03 2
0 0 0 0 0 0 17 3 14 s 1738.697788518 1.053e-03 5
0 0 0 0 0 0 17 4 14 s 1738.708840772 1.863e-03 3
0 0 0 0 0 0 17 3 14 a 1738.966191429 1.838e-03 3
0 0 0 0 0 0 17 4 14 a 1738.977848018 1.056e-03 6
0 1 0 0 0 0 11 5 7 a 1739.015731448 1.362e-03 2
0 0 0 0 1 0 4 2 2 s 1739.459184061 1.067e-03 4
0 0 0 0 0 0 15 10 6 s 1741.218338555 1.653e-03 3
0 0 0 0 0 0 15 10 5 s 1741.221506355 1.634e-03 4
0 0 0 0 0 0 15 10 6 a 1741.365321982 9.408e-04 5
0 0 0 0 0 0 15 10 5 a 1741.368606151 9.381e-04 4
0 0 0 0 1 0 4 3 2 a 1742.085547737 6.306e-04 5
0 0 0 0 0 0 14 12 2 s 1743.445693051 1.580e-03 1
0 0 0 0 0 0 14 12 3 s 1743.445857432 1.725e-03 2
0 0 0 0 0 0 14 12 3 a 1743.572391288 8.926e-04 3
0 0 0 0 0 0 14 12 2 a 1743.572566437 8.968e-04 2
0 0 0 0 1 0 4 3 1 a 1743.963109164 8.624e-04 6
0 0 0 0 0 1 7 3 5 a 1744.340867162 1.113e-03 4
0 0 0 0 1 0 5 0 5 a 1747.033453019 3.697e-04 5
0 0 0 0 1 0 5 1 5 a 1747.126534018 1.095e-03 3
0 0 0 0 0 0 18 1 17 s 1747.478900798 1.284e-03 2
0 1 0 0 0 0 11 5 6 a 1747.858798998 1.292e-03 1
0 0 0 0 0 0 18 2 17 a 1747.950496207 1.228e-03 3
0 0 0 0 0 0 16 7 9 s 1748.086444344 9.946e-04 7
0 0 0 0 0 0 16 7 9 a 1748.209836721 1.715e-03 5
0 1 0 0 0 0 13 0 13 s 1752.210084206 1.645e-03 1
0 1 0 0 0 0 13 1 13 s 1752.210160466 9.606e-04 2
0 0 0 0 1 0 4 3 2 s 1756.333608842 2.751e-04 13
0 0 0 0 0 1 7 3 4 a 1756.457688338 1.078e-03 4
0 0 0 0 1 0 4 3 1 s 1757.198777028 2.135e-04 10
0 0 0 0 1 0 5 0 5 s 1760.702751484 8.965e-04 4
0 0 0 0 1 0 5 1 5 s 1760.878909484 5.035e-04 8
0 1 0 0 0 0 12 2 10 s 1761.440266014 1.416e-03 2
0 1 0 0 0 0 12 3 10 s 1761.532511549 8.670e-04 4
0 0 0 0 1 0 4 4 1 a 1769.262200662 4.766e-04 6
0 0 0 0 1 0 4 4 0 a 1769.303508594 5.247e-04 7
0 1 0 0 0 0 10 8 2 a 1769.787679791 3.082e-03 1
0 1 0 0 0 0 10 8 3 a 1769.787884246 7.312e-04 3
0 1 0 0 0 0 11 6 6 s 1769.948266372 1.313e-03 2
0 0 0 0 1 0 5 1 4 a 1772.560261040 5.537e-04 5
0 0 0 0 1 0 5 2 4 a 1774.894077810 2.855e-04 8
0 1 0 0 0 0 13 1 13 a 1776.180630015 1.656e-03 2
0 0 0 0 0 1 7 4 4 s 1776.916646194 1.115e-03 4
0 0 0 0 0 1 7 4 4 a 1777.255803548 1.317e-03 2
0 1 0 0 0 0 12 2 10 a 1777.628815864 8.073e-04 4
0 1 0 0 0 0 12 3 10 a 1777.754939480 1.424e-03 3
0 0 0 0 0 1 7 4 3 s 1779.213922126 1.110e-03 2
0 0 0 0 0 1 7 4 3 a 1779.552604035 1.360e-03 2
0 1 0 0 0 0 11 6 6 a 1782.337236841 7.456e-04 3
0 1 0 0 0 0 11 6 5 a 1783.674780140 7.968e-04 3
0 0 0 0 1 0 5 2 3 a 1784.057559880 3.311e-04 7
0 0 0 0 1 0 4 4 1 s 1784.863319663 8.863e-04 5
0 0 0 0 1 0 4 4 0 s 1784.886810989 7.532e-04 2
0 0 0 0 1 0 5 2 4 s 1788.199470972 1.067e-03 5
0 0 0 0 0 0 16 8 9 s 1789.412194138 1.735e-03 4
0 0 0 0 0 0 16 8 9 a 1789.560261957 9.976e-04 6
0 0 0 0 1 0 5 1 4 s 1789.620931434 3.070e-04 6
0 0 0 0 0 0 16 8 8 s 1791.677830038 1.714e-03 5
0 0 0 0 0 0 16 8 8 a 1791.818075718 9.946e-04 5
0 0 0 0 0 1 8 2 7 s 1793.030585539 1.156e-03 2
0 0 0 0 0 1 8 1 7 a 1793.235014054 1.154e-03 2
0 0 0 0 1 0 5 3 2 a 1799.026287247 1.067e-03 2
0 0 0 0 1 0 5 3 3 a 1799.710007409 1.067e-03 3
0 0 0 0 1 0 5 2 3 s 1804.779595270 5.477e-04 5
0 0 0 0 1 0 6 0 6 a 1806.532108679 3.798e-04 7
0 0 0 0 1 0 6 1 6 a 1806.533226635 1.105e-03 3
0 0 0 0 0 0 17 4 13 s 1809.489071494 1.793e-03 6
0 0 0 0 0 0 17 5 13 s 1809.689027020 1.056e-03 6
0 0 0 0 0 0 17 4 13 a 1809.699879249 1.053e-03 4
0 0 0 0 0 0 17 5 13 a 1809.899752750 1.809e-03 3
0 0 0 0 1 0 5 3 3 s 1813.238073599 1.025e-03 5
0 1 0 0 0 0 12 3 9 s 1813.313056859 7.923e-04 3
0 1 0 0 0 0 12 4 9 s 1814.677836201 1.404e-03 2
0 0 0 0 0 1 7 5 2 s 1815.690069176 1.302e-03 2
0 0 0 0 0 1 7 5 3 a 1815.807357889 1.128e-03 2
0 0 0 0 0 1 7 5 2 a 1815.962754479 1.078e-03 4
0 0 0 0 1 0 5 3 2 s 1816.167119684 1.022e-03 5
0 0 0 0 1 0 6 0 6 s 1819.887150589 1.095e-03 2
0 0 0 0 1 0 6 1 6 s 1820.032535120 4.979e-04 7
0 1 0 0 0 0 11 7 5 s 1820.769310502 7.558e-04 3
0 1 0 0 0 0 11 7 4 s 1820.893889157 8.149e-04 3
0 0 0 0 0 0 15 11 4 s 1821.110629062 9.377e-04 3
0 0 0 0 0 0 15 11 5 s 1821.110637049 9.485e-04 3
0 0 0 0 0 0 15 11 5 a 1821.244040690 1.667e-03 2
0 1 0 0 0 0 12 3 9 a 1826.768718456 1.397e-03 3
0 0 0 0 1 0 5 4 2 a 1827.353907040 3.040e-04 6
0 0 0 0 1 0 5 4 1 a 1827.686900318 2.784e-04 6
0 1 0 0 0 0 13 2 12 s 1828.378828943 1.584e-03 1
0 1 0 0 0 0 13 1 12 s 1828.379740100 9.073e-04 1
0 1 0 0 0 0 12 4 9 a 1828.519068436 7.975e-04 3
0 0 0 0 0 1 8 2 6 s 1828.586647852 1.164e-03 2
0 0 0 0 0 1 8 3 6 a 1832.448493938 1.166e-03 2
0 0 0 0 0 1 9 0 9 s 1832.665135204 1.195e-03 2
0 1 0 0 0 0 11 7 5 a 1832.814295428 1.310e-03 1
0 1 0 0 0 0 11 7 4 a 1832.909863552 1.291e-03 1
0 0 0 0 0 1 9 1 9 a 1833.275126717 1.202e-03 2
0 0 0 0 1 0 6 1 5 a 1838.899748045 1.189e-03 2
0 0 0 0 1 0 6 2 5 a 1839.909401036 1.041e-03 5
0 0 0 0 0 0 18 2 16 s 1840.695467801 2.051e-03 3
0 0 0 0 0 0 18 3 16 s 1840.695949759 1.174e-03 3
0 0 0 0 0 0 14 13 1 s 1840.705855533 9.470e-04 4
0 0 0 0 0 0 14 13 1 a 1840.815077618 1.619e-03 3
0 0 0 0 0 0 18 3 16 a 1841.049407325 1.960e-03 2
0 0 0 0 0 0 18 2 16 a 1841.049647786 1.177e-03 4
0 0 0 0 1 0 5 4 2 s 1841.982414426 6.132e-04 3
0 0 0 0 1 0 5 4 1 s 1842.186388281 5.787e-04 5
0 1 0 0 0 0 13 2 12 a 1848.007377426 9.207e-04 2
0 0 0 0 0 0 16 9 8 s 1850.380742366 9.976e-04 4
0 0 0 0 0 0 16 9 8 a 1850.523084712 1.732e-03 4
0 0 0 0 0 0 16 9 7 s 1850.598647030 9.946e-04 5
0 0 0 0 0 0 16 9 7 a 1850.740260554 1.715e-03 6
0 0 0 0 1 0 6 1 5 s 1851.219515071 5.345e-04 8
0 1 0 0 0 0 12 4 8 s 1851.806753507 1.382e-03 1
0 0 0 0 1 0 6 2 5 s 1852.881939833 1.178e-03 2
0 1 0 0 0 0 12 5 8 s 1861.084669728 8.632e-04 4
0 0 0 0 1 0 6 2 4 a 1861.177550634 1.056e-03 3
0 0 0 0 1 0 5 5 1 a 1861.979488564 7.219e-04 2
0 0 0 0 1 0 5 5 0 a 1861.984000450 1.509e-03 2
0 1 0 0 0 0 12 4 8 a 1862.555860205 8.309e-04 3
0 0 0 0 0 1 7 6 1 s 1862.963282643 1.148e-03 2
0 0 0 0 0 1 8 4 5 s 1867.544319933 1.129e-03 4
0 0 0 0 1 0 6 3 4 a 1868.362446270 1.192e-03 2
0 0 0 0 0 0 17 5 12 s 1870.030553799 1.053e-03 6
0 0 0 0 0 0 17 5 12 a 1870.191293674 1.790e-03 3
0 0 0 0 0 0 17 6 12 s 1872.186987005 1.809e-03 4
0 0 0 0 0 0 17 6 12 a 1872.356841688 1.056e-03 4
0 1 0 0 0 0 12 5 8 a 1873.353531779 1.404e-03 1
0 0 0 0 1 0 7 0 7 a 1875.226538556 1.103e-03 3
0 0 0 0 1 0 7 1 7 a 1875.326652510 1.317e-03 3
0 0 0 0 1 0 6 2 4 s 1877.919164496 1.189e-03 2
0 0 0 0 1 0 5 5 1 s 1878.345104735 6.091e-04 4
0 0 0 0 1 0 5 5 0 s 1878.347400839 8.329e-04 7
0 1 0 0 0 0 12 5 7 s 1879.072507901 8.533e-04 2
0 0 0 0 1 0 6 3 4 s 1881.226559136 1.056e-03 5
0 1 0 0 0 0 14 1 14 s 1883.327761197 1.016e-03 1
0 0 0 0 0 1 9 2 8 s 1885.278259209 1.192e-03 2
0 0 0 0 1 0 6 3 3 s 1888.012188660 1.056e-03 4
0 0 0 0 1 0 7 0 7 s 1888.492617340 1.299e-03 3
0 0 0 0 1 0 7 1 7 s 1888.524147385 5.124e-04 8
0 1 0 0 0 0 12 5 7 a 1888.882561123 1.377e-03 1
0 1 0 0 0 0 11 8 4 a 1892.062872663 7.838e-04 2
0 1 0 0 0 0 11 8 3 a 1892.066270454 7.312e-04 1
0 1 0 0 0 0 13 2 11 s 1896.001395887 1.571e-03 1
0 1 0 0 0 0 13 3 11 s 1896.034670852 9.671e-04 2
0 0 0 0 1 0 6 4 3 a 1897.166411934 1.070e-03 3
0 0 0 0 1 0 6 4 2 a 1898.596046955 4.271e-04 7
0 0 0 0 0 1 8 5 3 a 1907.120159150 1.149e-03 2
0 1 0 0 0 0 14 1 14 a 1908.116302922 3.445e-03 1
0 1 0 0 0 0 14 0 14 a 1908.117642562 1.010e-03 1
0 0 0 0 0 0 15 12 3 s 1909.403615760 1.777e-03 2
0 0 0 0 0 0 15 12 4 a 1909.524423256 9.596e-04 2
0 1 0 0 0 0 13 2 11 a 1912.248620093 9.071e-04 2
0 1 0 0 0 0 13 3 11 a 1912.294839586 3.353e-03 1
0 0 0 0 1 0 7 2 6 a 1914.653773974 5.109e-04 6
0 1 0 0 0 0 10 10 0 a 1915.200215257 7.549e-04 1
0 0 0 0 0 0 17 6 11 s 1915.635094401 1.791e-03 5
0 0 0 0 0 0 17 6 11 a 1915.752805094 1.053e-03 8
0 1 0 0 0 0 12 6 7 a 1917.593094498 7.983e-04 3
0 0 0 0 0 0 16 10 7 s 1920.325565626 1.738e-03 3
0 0 0 0 0 0 16 10 6 s 1920.338948824 1.722e-03 4
0 0 0 0 0 0 16 10 7 a 1920.462226068 9.976e-04 4
0 0 0 0 0 0 16 10 6 a 1920.475438506 9.946e-04 4
0 1 0 0 0 0 12 6 6 a 1921.022894913 7.935e-04 2
0 0 0 0 0 0 18 3 15 s 1925.763356167 1.169e-03 5
0 0 0 0 0 0 18 4 15 s 1925.766662425 1.888e-03 3
0 0 0 0 0 0 18 3 15 a 1926.032841158 1.871e-03 3
0 0 0 0 0 0 18 4 15 a 1926.037276590 1.116e-03 4
0 0 0 0 1 0 7 1 6 s 1926.613960343 5.287e-04 6
0 0 0 0 1 0 7 2 6 s 1927.270861507 1.215e-03 2
0 0 0 0 0 0 17 7 11 s 1927.980499632 1.056e-03 3
0 0 0 0 0 0 17 7 11 a 1928.123245224 1.808e-03 4
0 0 0 0 0 0 19 1 18 s 1932.077062159 1.362e-03 1
0 0 0 0 0 0 19 2 18 a 1932.567793983 1.302e-03 2
0 0 0 0 1 0 7 2 5 a 1943.430700328 1.081e-03 3
0 0 0 0 0 0 14 14 1 s 1946.046373344 1.689e-03 2
0 0 0 0 0 0 14 14 1 a 1946.140962910 1.003e-03 3
0 0 0 0 1 0 6 5 2 s 1946.775627517 5.693e-04 6
0 0 0 0 1 0 6 5 1 s 1946.814437040 5.745e-04 6
0 0 0 0 1 0 7 3 5 a 1947.668479395 1.321e-03 2
0 0 0 0 0 0 17 7 10 s 1948.826270004 1.053e-03 5
0 0 0 0 0 0 17 7 10 a 1948.927825479 1.790e-03 4
0 0 0 0 1 0 7 2 5 s 1953.400472656 8.240e-04 1
0 0 0 0 1 0 8 0 8 a 1953.466134969 1.152e-03 3
0 0 0 0 1 0 8 1 8 a 1953.507520807 1.332e-03 2
0 1 0 0 0 0 13 3 10 s 1954.500645639 8.512e-04 3
0 1 0 0 0 0 13 4 10 s 1955.077785480 1.520e-03 2
0 0 0 0 1 0 7 3 5 s 1959.931424201 1.125e-03 3
0 0 0 0 1 0 7 3 4 a 1962.877382083 1.212e-03 2
0 1 0 0 0 0 14 2 13 s 1965.777668942 1.662e-03 1
0 0 0 0 1 0 8 1 8 s 1966.340370988 1.151e-03 3
0 1 0 0 0 0 12 7 6 a 1967.392827605 1.404e-03 1
0 1 0 0 0 0 12 7 5 a 1967.731359566 1.382e-03 1
0 1 0 0 0 0 13 3 10 a 1967.955419528 1.472e-03 2
0 1 0 0 0 0 13 4 10 a 1968.710425437 8.560e-04 2
0 0 0 0 0 1 9 4 6 s 1969.069217698 1.164e-03 2
0 0 0 0 1 0 7 3 4 s 1972.271805335 1.084e-03 3
0 0 0 0 1 0 6 6 0 a 1973.846475384 8.940e-04 5
0 0 0 0 1 0 7 4 4 a 1978.533902404 1.078e-03 3
0 0 0 0 0 0 17 8 10 s 1982.530671142 1.806e-03 2
0 0 0 0 1 0 7 4 3 a 1982.651587428 1.079e-03 3
0 0 0 0 0 0 17 8 10 a 1982.663891755 1.056e-03 4
0 1 0 0 0 0 14 2 13 a 1985.787849495 3.149e-03 1
0 0 0 0 0 0 17 8 9 s 1987.701047163 1.790e-03 3
0 0 0 0 0 0 17 8 9 a 1987.819046846 1.053e-03 5
0 0 0 0 1 0 6 6 0 s 1991.204252833 1.036e-03 2
0 0 0 0 1 0 7 4 3 s 1994.119997383 1.405e-03 2
0 0 0 0 1 0 8 2 7 a 1998.933141793 1.117e-03 3
0 0 0 0 0 0 16 11 6 s 1999.158819074 9.976e-04 5
0 0 0 0 0 0 16 11 5 s 1999.159408425 9.950e-04 2
0 0 0 0 0 0 16 11 6 a 1999.284278860 1.731e-03 4
0 0 0 0 0 0 16 11 5 a 1999.284702862 1.712e-03 1
0 1 0 0 0 0 13 4 9 s 2001.005047724 1.470e-03 1
0 0 0 0 0 0 18 4 14 s 2002.383491941 1.920e-03 2
0 0 0 0 0 0 18 5 14 s 2002.460688968 1.116e-03 2
0 0 0 0 0 0 18 4 14 a 2002.592314316 1.113e-03 4
0 0 0 0 0 0 18 5 14 a 2002.669152267 1.959e-03 2
0 0 0 0 0 0 15 13 3 s 2005.923254031 1.061e-03 2
0 0 0 0 0 0 15 13 2 s 2005.923329110 9.510e-04 1
0 0 0 0 0 0 15 13 3 a 2006.027953966 1.823e-03 2
0 1 0 0 0 0 13 5 9 s 2006.223058884 8.543e-04 3
0 0 0 0 0 1 8 7 1 a 2009.095863916 1.152e-03 2
0 0 0 0 1 0 8 1 7 s 2010.858100485 6.049e-04 6
0 0 0 0 1 0 8 2 7 s 2011.145638707 1.512e-03 2
0 1 0 0 0 0 13 4 9 a 2011.718799102 8.580e-04 3
0 0 0 0 1 0 7 5 3 a 2013.280575868 1.091e-03 2
0 1 0 0 0 0 13 5 9 a 2017.972848296 1.488e-03 1
0 1 0 0 0 0 11 10 2 s 2026.212721552 1.429e-03 1
0 0 0 0 1 0 7 5 3 s 2026.879032290 5.852e-04 7
0 0 0 0 1 0 7 5 2 s 2027.102497743 6.121e-04 4
0 0 0 0 0 0 19 3 17 s 2031.056262758 1.177e-03 1
0 0 0 0 0 0 19 2 17 a 2031.418423883 1.228e-03 2
0 1 0 0 0 0 13 5 8 s 2033.010651730 8.477e-04 1
0 0 0 0 1 0 8 2 6 a 2035.542654381 5.777e-04 3
0 1 0 0 0 0 14 3 12 s 2039.570058128 9.535e-04 1
0 0 0 0 1 0 9 0 9 a 2040.967501018 1.205e-03 1
0 1 0 0 0 0 13 5 8 a 2041.927702512 1.470e-03 1
0 0 0 0 0 0 17 9 9 s 2042.389764722 1.056e-03 4
0 0 0 0 0 0 17 9 9 a 2042.518414308 1.813e-03 4
0 0 0 0 0 0 17 9 8 s 2043.028905741 1.053e-03 5
0 0 0 0 0 0 17 9 8 a 2043.155342274 1.790e-03 3
0 0 0 0 1 0 8 3 6 s 2048.931445737 1.119e-03 2
0 1 0 0 0 0 15 1 15 a 2049.116425152 3.507e-03 1
0 0 0 0 1 0 9 1 9 s 2053.591174657 1.165e-03 2
0 0 0 0 1 0 7 6 1 a 2055.129267152 5.846e-04 1
0 1 0 0 0 0 14 2 12 a 2055.895803311 3.143e-03 1
0 1 0 0 0 0 14 3 12 a 2055.912306494 3.392e-03 1
0 0 0 0 1 0 8 3 5 a 2059.725235610 9.701e-04 1
0 1 0 0 0 0 13 6 8 a 2064.090254570 8.526e-04 1
0 0 0 0 0 0 18 5 13 s 2069.519041841 1.113e-03 6
0 0 0 0 0 0 18 5 13 a 2069.678313032 1.866e-03 4
0 0 0 0 0 0 18 6 13 s 2070.488529313 1.886e-03 4
0 0 0 0 0 0 18 6 13 a 2070.652892684 1.116e-03 4
0 0 0 0 1 0 7 6 2 s 2070.821802682 9.476e-04 1
0 0 0 0 1 0 7 6 1 s 2070.828167816 1.358e-03 2
0 1 0 0 0 0 13 6 7 a 2071.517651006 8.490e-04 1
0 0 0 0 0 0 16 12 5 s 2086.533269548 1.748e-03 2
0 0 0 0 0 0 16 12 4 s 2086.533271628 1.805e-03 1
0 0 0 0 0 0 16 12 5 a 2086.648037593 1.005e-03 1
0 1 0 0 0 0 13 7 7 s 2103.171138536 8.520e-04 1
0 0 0 0 1 0 9 1 8 s 2104.225184747 6.232e-04 3
0 1 0 0 0 0 14 3 11 s 2104.394610324 9.042e-04 3
0 0 0 0 0 0 15 14 1 s 2110.558354482 1.724e-03 1
0 0 0 0 0 0 15 14 1 a 2110.649771200 1.003e-03 3
0 0 0 0 0 0 17 10 8 s 2110.920109555 1.805e-03 3
0 0 0 0 0 0 17 10 7 s 2110.968443310 1.799e-03 3
0 0 0 0 0 0 17 10 8 a 2111.045466405 1.056e-03 6
0 0 0 0 0 0 17 10 7 a 2111.093659217 1.053e-03 2
0 1 0 0 0 0 15 2 14 s 2112.172177122 1.727e-03 1
0 1 0 0 0 0 13 7 7 a 2113.556042007 1.554e-03 1
0 1 0 0 0 0 14 4 11 a 2118.110265178 9.535e-04 1
0 0 0 0 1 0 8 5 3 s 2119.538052926 5.782e-04 2
0 0 0 0 0 0 19 3 16 s 2121.820220073 1.239e-03 3
0 0 0 0 0 0 19 3 16 a 2122.092373389 2.139e-03 2
0 0 0 0 0 0 19 4 16 a 2122.093013171 1.302e-03 1
