nu1 nu2 nu3a nu3b nu4a nu4b J Ka Kc a/s E uncertainty transitions
0 0 0 0 0 0 17 14 3 s 1945.293305007 1.362e-03 4
0 0 0 0 0 0 17 14 3 a 1945.342663746 9.626e-04 4
0 0 0 0 0 0 17 14 4 a 1945.343325346 1.345e-03 5
0 0 0 0 1 0 12 2 10 s 1951.459518045 2.789e-04 6
0 0 0 0 1 0 12 3 10 s 1951.473928525 1.269e-03 9
0 0 0 0 0 0 20 4 16 s 1951.508146425 1.588e-03 8
0 0 0 0 0 0 20 5 16 s 1951.509173421 2.222e-03 7
0 0 0 0 0 0 20 5 16 a 1951.593980990 1.664e-03 4
0 0 0 0 0 0 20 4 16 a 1951.594312082 2.176e-03 5
0 0 0 0 0 0 19 7 12 s 1952.827796292 1.908e-03 9
0 0 0 0 1 0 12 2 10 a 1952.874852298 1.257e-03 5
0 0 0 0 0 0 19 7 12 a 1952.882437654 1.439e-03 7
0 0 0 0 1 0 12 3 10 a 1952.885940099 3.968e-04 4
0 0 0 0 0 0 19 8 12 s 1955.954242823 1.084e-03 5
0 0 0 0 0 0 19 8 12 a 1956.002961937 1.588e-03 6
0 0 0 0 0 0 21 3 19 s 1961.467500246 2.018e-03 2
0 0 0 0 0 0 21 2 19 s 1961.468416948 2.529e-03 2
0 0 0 0 0 0 21 2 19 a 1961.619842654 2.346e-03 3
0 0 0 0 0 0 21 3 19 a 1961.620756049 2.822e-03 3
0 0 0 0 1 0 11 6 6 s 1961.852154029 3.488e-04 8
0 0 0 0 1 0 11 6 5 s 1962.412985018 9.386e-04 6
0 0 0 0 1 0 11 6 6 a 1966.396123585 8.149e-04 11
0 0 0 0 1 0 11 6 5 a 1967.156043831 3.216e-04 7
0 1 0 0 0 0 14 8 7 s 1968.741387676 1.107e-03 12
0 1 0 0 0 0 14 8 6 s 1969.293196568 5.603e-04 12
0 0 0 0 0 1 8 8 1 a 1972.933759918 1.286e-03 2
0 0 0 0 0 1 8 8 0 a 1972.934192643 1.307e-03 2
0 1 0 0 0 0 14 8 7 a 1974.615338949 5.072e-04 12
0 1 0 0 0 0 14 8 6 a 1975.309499398 1.095e-03 11
0 0 0 0 0 1 8 8 0 s 1975.691676198 1.254e-03 2
0 0 0 0 0 1 8 8 1 s 1975.691904160 1.123e-03 2
0 1 0 0 0 0 17 1 17 s 1978.061098766 1.159e-03 6
0 1 0 0 0 0 17 0 17 s 1978.062035296 1.862e-03 6
0 0 0 0 0 0 18 12 7 s 1980.068573477 1.494e-03 7
0 0 0 0 0 0 18 12 6 s 1980.069148079 9.323e-04 8
0 0 0 0 0 0 18 12 7 a 1980.131795034 1.351e-03 7
0 0 0 0 0 0 18 12 6 a 1980.132203547 1.473e-03 7
0 1 0 0 0 0 15 4 11 s 1981.628886512 1.390e-03 11
0 1 0 0 0 0 15 5 11 s 1981.819616482 5.924e-04 11
0 1 0 0 0 0 15 4 11 a 1986.684276481 6.807e-04 11
0 0 0 0 1 0 10 9 2 s 1986.752282157 6.758e-04 9
0 0 0 0 1 0 10 9 1 s 1986.752706347 4.116e-04 10
0 1 0 0 0 0 15 5 11 a 1986.831417314 1.359e-03 10
0 0 0 0 1 0 10 9 1 a 1988.582573019 6.172e-04 8
0 0 0 0 1 0 10 9 2 a 1988.582916547 3.819e-04 10
0 0 0 0 0 0 19 8 11 s 1988.991773550 1.851e-03 6
0 0 0 0 0 0 19 8 11 a 1989.047419017 1.094e-03 8
0 1 0 0 0 0 17 0 17 a 1990.472789315 1.106e-03 4
0 1 0 0 0 0 17 1 17 a 1990.473693006 1.815e-03 4
0 1 0 0 0 0 13 11 3 s 1991.504322039 5.251e-04 11
0 1 0 0 0 0 13 11 2 s 1991.504539011 8.608e-04 12
0 1 0 0 0 0 13 11 2 a 1996.249461154 5.251e-04 12
0 1 0 0 0 0 13 11 3 a 1996.249729732 8.608e-04 11
0 0 0 0 1 0 12 3 9 s 1998.007806695 3.993e-04 7
0 0 0 0 1 0 11 7 5 s 1998.176609869 1.212e-03 8
0 0 0 0 1 0 11 7 4 s 1998.200378694 1.554e-03 7
0 0 0 0 1 0 12 4 9 s 1998.269824231 1.089e-03 7
0 0 0 0 1 0 12 3 9 a 1999.157300071 1.153e-03 5
0 1 0 0 0 0 16 2 14 s 1999.216338317 8.200e-04 11
0 1 0 0 0 0 16 3 14 s 1999.217407225 1.629e-03 10
0 0 0 0 1 0 12 4 9 a 1999.387402170 3.697e-04 4
0 0 0 0 1 0 11 7 5 a 2000.105147119 6.852e-04 9
0 0 0 0 1 0 11 7 4 a 2000.163900715 3.292e-04 7
0 0 0 0 1 0 13 1 12 s 2001.338083790 1.535e-03 5
0 0 0 0 1 0 13 2 12 s 2001.338407014 5.634e-04 5
0 0 0 0 0 0 19 9 11 s 2002.842566190 1.014e-03 7
0 0 0 0 0 0 19 9 11 a 2002.880539365 1.663e-03 8
0 0 0 0 1 0 13 1 12 a 2003.164692944 5.783e-04 4
0 0 0 0 1 0 13 2 12 a 2003.165217722 1.417e-03 3
0 1 0 0 0 0 16 3 14 a 2006.508225716 8.226e-04 8
0 1 0 0 0 0 16 2 14 a 2006.508923981 1.659e-03 7
0 1 0 0 0 0 14 9 6 s 2013.179500481 1.099e-03 10
0 1 0 0 0 0 14 9 5 s 2013.207118413 5.077e-04 12
0 0 0 0 0 0 19 9 10 s 2017.470531126 1.899e-03 4
0 0 0 0 0 0 19 9 10 a 2017.518190491 1.439e-03 8
0 1 0 0 0 0 14 9 6 a 2018.688564849 5.336e-04 10
0 1 0 0 0 0 14 9 5 a 2018.732198062 1.081e-03 9
0 0 0 0 0 0 17 15 3 s 2018.976218053 1.456e-03 4
0 0 0 0 0 0 17 15 2 s 2018.976649645 1.639e-03 3
0 0 0 0 0 0 17 15 2 a 2019.018864451 1.067e-03 5
0 0 0 0 0 0 17 15 3 a 2019.019401834 1.323e-03 5
0 0 0 0 0 0 20 5 15 s 2020.776799295 1.233e-03 6
0 0 0 0 0 0 20 6 15 s 2020.788247909 1.980e-03 5
0 0 0 0 0 0 20 5 15 a 2020.843663427 1.900e-03 9
0 0 0 0 0 0 20 6 15 a 2020.854708430 1.588e-03 3
0 1 0 0 0 0 15 5 10 s 2026.333432810 1.290e-03 11
0 1 0 0 0 0 15 6 10 s 2028.239037963 6.679e-04 9
0 1 0 0 0 0 15 5 10 a 2030.949192559 6.253e-04 11
0 1 0 0 0 0 15 6 10 a 2032.520411429 1.360e-03 10
0 0 0 0 1 0 12 4 8 s 2036.066101143 4.072e-04 3
0 0 0 0 1 0 12 4 8 a 2037.187955286 1.036e-03 1
0 0 0 0 0 0 22 1 21 s 2038.524387340 3.144e-03 3
0 0 0 0 0 0 22 2 21 s 2038.525266848 3.546e-03 3
0 0 0 0 1 0 12 5 8 s 2038.725086173 1.219e-03 1
0 0 0 0 1 0 12 5 8 a 2039.621432741 4.257e-04 4
0 0 0 0 1 0 11 8 4 s 2040.455135134 3.057e-04 4
0 0 0 0 1 0 11 8 3 s 2040.461976587 6.765e-04 2
0 0 0 0 1 0 10 10 1 s 2041.929556676 6.127e-04 8
0 0 0 0 1 0 10 10 0 s 2041.929642553 4.793e-04 7
0 0 0 0 1 0 11 8 4 a 2042.305704408 6.763e-04 6
0 0 0 0 1 0 11 8 3 a 2042.307993770 6.911e-04 3
0 0 0 0 0 0 18 13 5 s 2043.480642948 1.380e-03 3
0 0 0 0 0 0 18 13 6 s 2043.480667920 1.709e-03 4
0 0 0 0 0 0 18 13 6 a 2043.535792315 1.377e-03 4
0 0 0 0 0 0 18 13 5 a 2043.536086804 1.709e-03 4
0 0 0 0 1 0 10 10 0 a 2043.669684219 6.127e-04 8
0 0 0 0 1 0 10 10 1 a 2043.669831998 4.355e-04 9
0 0 0 0 0 0 21 4 18 s 2047.961673524 1.961e-03 4
0 0 0 0 0 0 21 3 18 s 2047.962103828 2.455e-03 4
0 0 0 0 0 0 21 3 18 a 2048.073160809 1.918e-03 3
0 0 0 0 0 0 21 4 18 a 2048.074064469 2.479e-03 4
0 0 0 0 0 0 19 10 10 s 2049.519273165 1.467e-03 6
0 0 0 0 0 0 19 10 10 a 2049.545265963 1.595e-03 5
0 0 0 0 0 0 19 10 9 s 2052.935596568 1.851e-03 3
0 0 0 0 0 0 19 10 9 a 2052.964749752 1.091e-03 8
0 1 0 0 0 0 13 12 2 s 2053.979198575 5.847e-04 10
0 1 0 0 0 0 13 12 1 s 2053.979478114 8.867e-04 10
0 1 0 0 0 0 13 12 1 a 2058.246290369 6.302e-04 10
0 1 0 0 0 0 13 12 2 a 2058.246680403 8.845e-04 11
0 1 0 0 0 0 15 6 9 s 2059.564033902 1.285e-03 10
0 0 0 0 1 0 13 2 11 s 2059.894889409 1.271e-03 7
0 0 0 0 1 0 13 3 11 s 2059.898652333 6.071e-04 2
0 1 0 0 0 0 17 2 16 s 2060.424715699 9.826e-04 10
0 1 0 0 0 0 17 1 16 s 2060.425702413 1.779e-03 9
0 0 0 0 1 0 13 2 11 a 2061.220399234 6.388e-04 2
0 0 0 0 1 0 13 3 11 a 2061.223552880 1.568e-03 2
0 0 0 0 1 0 12 5 7 s 2062.658359708 4.097e-04 9
0 1 0 0 0 0 16 3 13 s 2063.638332657 7.966e-04 11
0 1 0 0 0 0 16 4 13 s 2063.642817352 1.568e-03 9
0 0 0 0 1 0 12 5 7 a 2063.882237690 1.074e-03 2
0 1 0 0 0 0 14 10 4 s 2064.034918861 5.317e-04 12
0 1 0 0 0 0 14 10 5 s 2064.035392435 1.046e-03 12
0 1 0 0 0 0 15 6 9 a 2064.225637145 6.636e-04 11
0 1 0 0 0 0 14 10 5 a 2069.144941557 5.317e-04 10
0 1 0 0 0 0 14 10 4 a 2069.146614482 1.077e-03 9
0 1 0 0 0 0 16 3 13 a 2069.491891816 1.543e-03 9
0 1 0 0 0 0 16 4 13 a 2069.493980626 7.209e-04 10
0 1 0 0 0 0 15 7 9 s 2069.590616003 6.217e-04 11
0 1 0 0 0 0 17 1 16 a 2069.887551244 1.056e-03 9
0 1 0 0 0 0 17 2 16 a 2069.888480712 1.752e-03 9
0 1 0 0 0 0 15 7 9 a 2073.028385204 1.282e-03 12
0 0 0 0 1 0 12 6 7 s 2075.058675590 9.953e-04 7
0 0 0 0 1 0 12 6 7 a 2075.656643370 4.365e-04 1
0 0 0 0 0 0 20 6 14 s 2083.351836625 1.552e-03 4
0 0 0 0 0 0 20 6 14 a 2083.406294214 1.877e-03 7
0 0 0 0 0 0 20 7 14 s 2083.508505614 2.115e-03 2
0 0 0 0 0 0 20 7 14 a 2083.561208426 1.555e-03 7
0 0 0 0 1 0 12 6 6 s 2084.222416150 3.874e-04 8
0 1 0 0 0 0 15 7 8 s 2084.454251800 1.427e-03 12
0 0 0 0 1 0 12 6 6 a 2085.146776615 9.377e-04 3
0 1 0 0 0 0 15 7 8 a 2088.584809157 6.217e-04 11
0 0 0 0 1 0 11 9 2 s 2089.245775000 7.225e-04 6
0 0 0 0 1 0 11 9 3 s 2089.245857365 5.020e-04 6
0 0 0 0 1 0 11 9 3 a 2091.029044491 7.474e-04 3
0 0 0 0 1 0 11 9 2 a 2091.029465352 3.819e-04 4
0 0 0 0 0 0 17 16 2 s 2097.053495248 1.090e-03 4
0 0 0 0 0 0 17 16 1 s 2097.054671874 1.717e-03 3
0 0 0 0 0 0 17 16 1 a 2097.091050967 1.444e-03 3
0 0 0 0 0 0 17 16 2 a 2097.091477987 1.705e-03 3
0 0 0 0 0 0 19 11 9 s 2100.363778243 1.442e-03 7
0 0 0 0 0 0 19 11 9 a 2100.376873799 1.593e-03 8
0 0 0 0 0 0 19 11 8 s 2100.813210784 1.899e-03 4
0 0 0 0 0 0 19 11 8 a 2100.826045090 1.449e-03 6
0 1 0 0 0 0 15 8 8 s 2109.678320488 6.594e-04 9
0 1 0 0 0 0 15 8 7 s 2111.072253996 1.221e-03 9
0 0 0 0 1 0 13 3 10 s 2111.770786390 1.512e-03 2
0 0 0 0 1 0 12 7 6 s 2111.843242779 9.744e-04 7
0 0 0 0 1 0 13 4 10 s 2111.862634281 5.109e-04 2
0 0 0 0 1 0 12 7 5 s 2111.958642255 4.399e-04 6
0 0 0 0 0 0 18 14 4 s 2112.123167792 1.042e-03 3
0 0 0 0 0 0 18 14 5 s 2112.123952871 1.500e-03 4
0 0 0 0 0 0 18 14 5 a 2112.171740540 1.351e-03 4
0 0 0 0 0 0 18 14 4 a 2112.172115382 1.773e-03 4
0 1 0 0 0 0 18 0 18 s 2112.210955023 1.368e-03 4
0 1 0 0 0 0 18 1 18 s 2112.211860840 2.051e-03 4
0 0 0 0 1 0 13 4 10 a 2112.869015480 1.403e-03 2
0 0 0 0 1 0 12 7 6 a 2114.190527838 1.032e-03 1
0 0 0 0 1 0 12 7 5 a 2114.399640578 9.163e-04 3
0 1 0 0 0 0 15 8 8 a 2115.902779129 1.226e-03 12
0 1 0 0 0 0 15 8 7 a 2117.613235698 6.406e-04 12
0 1 0 0 0 0 14 11 3 s 2120.794490901 6.141e-04 11
0 1 0 0 0 0 14 11 4 s 2120.795178112 9.764e-04 11
0 1 0 0 0 0 13 13 1 s 2121.425947763 6.824e-04 10
0 1 0 0 0 0 13 13 0 s 2121.426014232 9.262e-04 9
0 1 0 0 0 0 16 4 12 s 2121.450868913 7.209e-04 10
0 1 0 0 0 0 16 5 12 s 2121.521952670 1.493e-03 8
0 1 0 0 0 0 18 1 18 a 2125.128748065 2.620e-03 1
0 1 0 0 0 0 18 0 18 a 2125.129639338 3.059e-03 1
0 1 0 0 0 0 13 13 0 a 2125.224636710 6.951e-04 8
0 1 0 0 0 0 13 13 1 a 2125.224719186 6.932e-04 11
0 1 0 0 0 0 14 11 4 a 2125.457257619 6.141e-04 10
0 1 0 0 0 0 14 11 3 a 2125.457794877 9.701e-04 10
0 1 0 0 0 0 16 4 12 a 2126.286708576 1.422e-03 9
0 1 0 0 0 0 16 5 12 a 2126.339014185 7.887e-04 9
0 0 0 0 0 0 21 5 17 s 2128.237535545 1.837e-03 2
0 0 0 0 0 0 21 4 17 s 2128.238367951 2.393e-03 2
0 0 0 0 0 0 21 4 17 a 2128.321373981 1.826e-03 4
0 0 0 0 0 0 21 5 17 a 2128.322316358 2.374e-03 2
0 0 0 0 0 0 22 2 20 s 2135.989837036 3.161e-03 2
0 0 0 0 0 0 22 3 20 s 2135.990714952 3.535e-03 2
0 0 0 0 0 0 22 3 20 a 2136.146069340 3.144e-03 2
0 0 0 0 0 0 22 2 20 a 2136.146948848 3.546e-03 2
0 1 0 0 0 0 17 3 15 s 2136.249373187 9.411e-04 9
0 1 0 0 0 0 17 2 15 s 2136.250064672 1.666e-03 10
0 0 0 0 0 0 20 7 13 s 2138.056011479 1.562e-03 6
0 0 0 0 0 0 20 7 13 a 2138.104493384 1.964e-03 4
0 0 0 0 0 0 20 8 13 s 2139.503930539 2.019e-03 7
0 0 0 0 0 0 20 8 13 a 2139.547934750 1.498e-03 7
0 1 0 0 0 0 17 2 15 a 2143.562314373 9.687e-04 9
0 1 0 0 0 0 17 3 15 a 2143.563317078 1.745e-03 8
0 0 0 0 1 0 11 10 1 s 2144.050734872 7.538e-04 6
0 0 0 0 1 0 11 10 2 s 2144.050951057 5.299e-04 6
0 0 0 0 1 0 11 10 1 a 2145.751220566 5.483e-04 6
0 0 0 0 1 0 11 10 2 a 2145.751473156 7.247e-04 5
0 0 0 0 1 0 12 8 5 s 2153.229171254 8.119e-04 2
0 0 0 0 1 0 12 8 4 s 2153.254217764 3.836e-04 1
0 1 0 0 0 0 15 9 7 s 2153.272778551 6.011e-04 10
0 1 0 0 0 0 15 9 6 s 2153.380006108 1.175e-03 10
0 0 0 0 1 0 12 8 5 a 2155.016621095 4.942e-03 2
0 0 0 0 1 0 12 8 4 a 2155.023469481 3.812e-03 2
0 0 0 0 1 0 13 4 9 s 2156.008721579 1.505e-03 1
0 0 0 0 1 0 13 5 9 s 2157.162573224 6.680e-04 1
0 0 0 0 0 0 19 12 8 s 2157.194129867 1.462e-03 5
0 0 0 0 0 0 19 12 7 s 2157.195682964 1.819e-03 4
0 0 0 0 0 0 19 12 8 a 2157.266073911 1.537e-03 6
0 0 0 0 0 0 19 12 7 a 2157.266975925 1.069e-03 5
0 0 0 0 1 0 13 5 9 a 2157.961892201 1.277e-03 1
0 1 0 0 0 0 15 9 7 a 2158.603266442 1.193e-03 11
0 1 0 0 0 0 15 9 6 a 2158.757152844 6.011e-04 12
0 1 0 0 0 0 16 5 11 s 2171.877372660 7.786e-04 10
0 1 0 0 0 0 16 6 11 s 2172.703659980 1.431e-03 10
0 1 0 0 0 0 16 5 11 a 2176.108530596 1.430e-03 8
0 1 0 0 0 0 16 6 11 a 2176.772904605 6.944e-04 10
0 0 0 0 0 0 17 17 1 s 2179.240282576 1.209e-03 3
0 0 0 0 0 0 17 17 0 s 2179.240468853 1.288e-03 3
0 0 0 0 0 0 17 17 0 a 2179.271937772 1.209e-03 3
0 0 0 0 0 0 17 17 1 a 2179.272124278 1.288e-03 3
0 0 0 0 0 0 20 8 12 s 2181.423780610 1.552e-03 6
0 0 0 0 0 0 20 8 12 a 2181.473210919 2.110e-03 5
0 1 0 0 0 0 14 12 2 s 2182.992434561 6.423e-04 11
0 1 0 0 0 0 14 12 3 s 2182.992849114 9.867e-04 11
0 0 0 0 0 0 18 15 3 s 2185.599196746 1.488e-03 2
0 0 0 0 0 0 18 15 4 s 2185.599858346 1.781e-03 2
0 0 0 0 0 0 18 15 4 a 2185.640877948 1.439e-03 2
0 0 0 0 0 0 18 15 3 a 2185.641365573 1.805e-03 2
0 1 0 0 0 0 14 12 3 a 2187.193984526 6.423e-04 10
0 1 0 0 0 0 14 12 2 a 2187.194346928 9.867e-04 9
0 0 0 0 1 0 13 5 8 s 2189.487964610 1.281e-03 1
0 0 0 0 0 0 20 9 12 s 2189.705313014 1.964e-03 5
0 0 0 0 0 0 20 9 12 a 2189.740163279 1.555e-03 6
0 0 0 0 1 0 13 5 8 a 2190.534746709 5.785e-04 1
0 0 0 0 1 0 13 6 8 s 2196.932713249 5.381e-04 1
0 1 0 0 0 0 18 1 17 s 2199.663245181 1.161e-03 7
0 1 0 0 0 0 18 2 17 s 2199.664149728 1.875e-03 7
0 0 0 0 1 0 12 9 4 s 2201.306242894 8.778e-04 4
0 0 0 0 1 0 12 9 3 s 2201.306759581 7.624e-04 3
0 0 0 0 0 0 21 5 16 s 2202.201574820 2.331e-03 4
0 0 0 0 0 0 21 6 16 s 2202.205064366 2.159e-03 4
0 0 0 0 0 0 21 5 16 a 2202.265108399 2.196e-03 4
0 0 0 0 0 0 21 6 16 a 2202.269537767 2.262e-03 5
0 0 0 0 1 0 12 9 4 a 2203.031978082 6.517e-04 2
0 0 0 0 1 0 12 9 3 a 2203.032435633 1.087e-03 2
0 1 0 0 0 0 15 10 6 s 2203.260052577 6.024e-04 11
0 1 0 0 0 0 15 10 5 s 2203.262732107 1.197e-03 8
0 0 0 0 1 0 11 11 0 s 2204.547362660 7.650e-04 3
0 0 0 0 1 0 11 11 1 s 2204.547511092 5.892e-04 3
0 1 0 0 0 0 17 3 14 s 2205.596266037 1.607e-03 8
0 1 0 0 0 0 17 4 14 s 2205.596811231 9.184e-04 7
0 0 0 0 1 0 11 11 1 a 2206.154548488 7.478e-04 3
0 0 0 0 1 0 11 11 0 a 2206.154734697 6.537e-04 2
0 1 0 0 0 0 15 10 6 a 2208.242525844 1.200e-03 11
0 1 0 0 0 0 15 10 5 a 2208.248013035 6.024e-04 11
0 1 0 0 0 0 18 2 17 a 2209.350944203 1.203e-03 6
0 1 0 0 0 0 18 1 17 a 2209.351856292 1.885e-03 6
0 1 0 0 0 0 17 3 14 a 2211.348551372 9.210e-04 9
0 1 0 0 0 0 17 4 14 a 2211.349566717 1.620e-03 9
0 1 0 0 0 0 16 6 10 s 2212.141701972 7.312e-04 9
0 0 0 0 0 0 20 9 11 s 2212.838660779 1.560e-03 5
0 0 0 0 0 0 20 9 11 a 2212.886097632 2.391e-03 7
0 0 0 0 1 0 13 6 7 s 2213.022645198 1.112e-03 3
0 0 0 0 1 0 13 6 7 a 2214.008183155 5.176e-04 2
0 0 0 0 0 0 23 2 22 s 2215.447086340 5.167e-03 2
0 0 0 0 0 0 23 1 22 s 2215.447965848 5.451e-03 2
0 1 0 0 0 0 16 6 10 a 2216.320402517 1.356e-03 9
0 1 0 0 0 0 16 7 10 s 2217.829002439 1.393e-03 8
0 0 0 0 0 0 19 13 6 s 2219.957717897 1.855e-03 5
0 0 0 0 0 0 19 13 7 s 2219.957879218 1.449e-03 4
0 0 0 0 0 0 19 13 7 a 2220.010784707 1.587e-03 5
0 0 0 0 0 0 19 13 6 a 2220.012456767 1.032e-03 4
0 1 0 0 0 0 16 7 10 a 2221.217403617 7.766e-04 10
0 0 0 0 0 0 22 3 19 s 2227.182661654 1.036e-02 2
0 0 0 0 0 0 22 4 19 s 2227.183575049 1.048e-02 2
0 0 0 0 0 0 22 4 19 a 2227.295618246 2.584e-03 2
0 0 0 0 0 0 22 3 19 a 2227.296534948 3.018e-03 2
0 0 0 0 1 0 13 7 7 s 2234.971215901 6.295e-04 3
0 0 0 0 1 0 13 7 6 s 2235.183721571 1.091e-03 2
0 0 0 0 0 0 20 10 11 s 2237.552288331 1.953e-03 5
0 0 0 0 0 0 20 10 11 a 2237.576782392 1.498e-03 7
0 0 0 0 1 0 13 7 7 a 2239.379777590 1.153e-03 1
0 1 0 0 0 0 16 7 9 s 2240.611172230 7.688e-04 8
0 1 0 0 0 0 16 7 9 a 2244.719840060 1.409e-03 9
0 0 0 0 0 0 20 10 10 s 2244.882849292 2.070e-03 5
0 0 0 0 0 0 20 10 10 a 2244.914915022 2.421e-03 3
0 1 0 0 0 0 14 13 1 s 2250.272237091 7.310e-04 7
0 1 0 0 0 0 14 13 2 s 2250.272641711 9.767e-04 8
0 1 0 0 0 0 19 1 19 s 2253.502482499 1.499e-03 3
0 1 0 0 0 0 19 0 19 s 2253.503401409 2.121e-03 3
0 1 0 0 0 0 14 13 2 a 2254.017598683 7.004e-04 11
0 1 0 0 0 0 14 13 1 a 2254.017932838 9.683e-04 10
0 0 0 0 1 0 12 10 2 s 2255.623803591 5.381e-04 4
0 0 0 0 1 0 12 10 3 s 2255.624284549 8.875e-04 5
0 0 0 0 1 0 12 10 3 a 2257.275348104 6.476e-04 2
0 0 0 0 1 0 12 10 2 a 2257.275400273 8.555e-04 2
0 1 0 0 0 0 15 11 5 s 2259.449443027 6.635e-04 10
0 1 0 0 0 0 15 11 4 s 2259.450254427 1.146e-03 9
0 1 0 0 0 0 16 8 9 s 2259.783789384 1.355e-03 8
0 1 0 0 0 0 16 8 8 s 2262.006590055 7.289e-04 9
0 0 0 0 0 0 18 16 2 s 2263.573263326 1.573e-03 2
0 0 0 0 0 0 18 16 3 s 2263.573788269 1.777e-03 2
0 0 0 0 0 0 18 16 3 a 2263.609458053 2.100e-03 2
0 0 0 0 0 0 18 16 2 a 2263.609889645 2.247e-03 2
0 1 0 0 0 0 15 11 4 a 2264.016425902 6.540e-04 9
0 1 0 0 0 0 15 11 5 a 2264.017132932 1.139e-03 9
0 1 0 0 0 0 19 0 19 a 2266.976269654 2.141e-03 1
0 1 0 0 0 0 19 1 19 a 2266.977183049 2.653e-03 1
0 1 0 0 0 0 17 4 13 s 2268.369222012 1.577e-03 7
0 1 0 0 0 0 17 5 13 s 2268.393782191 8.297e-04 7
0 1 0 0 0 0 16 8 9 a 2268.420312408 7.577e-04 6
0 0 0 0 0 0 21 6 15 s 2269.597618314 2.262e-03 3
0 0 0 0 0 0 21 6 15 a 2269.648089248 1.680e-03 3
0 0 0 0 0 0 21 7 15 s 2269.657024090 2.112e-03 3
0 0 0 0 0 0 21 7 15 a 2269.707672971 2.331e-03 3
0 1 0 0 0 0 16 8 8 a 2271.198131134 1.359e-03 9
0 1 0 0 0 0 17 4 13 a 2273.009401533 8.944e-04 9
0 1 0 0 0 0 17 5 13 a 2273.028124119 1.533e-03 8
0 0 0 0 1 0 13 8 6 a 2277.617246779 1.111e-03 1
0 0 0 0 1 0 13 8 5 a 2277.653037255 5.532e-04 1
0 1 0 0 0 0 18 2 16 s 2280.463556606 1.196e-03 6
0 1 0 0 0 0 18 3 16 s 2280.464439084 1.849e-03 6
0 1 0 0 0 0 18 3 16 a 2287.815246649 1.116e-03 6
0 1 0 0 0 0 18 2 16 a 2287.816169952 1.815e-03 6
0 0 0 0 0 0 20 11 10 s 2287.891408706 1.970e-03 2
0 0 0 0 0 0 20 11 10 a 2287.904020959 1.570e-03 4
0 0 0 0 0 0 19 14 6 s 2288.166759149 2.023e-03 2
0 0 0 0 0 0 19 14 5 s 2288.167179321 2.270e-03 2
0 0 0 0 0 0 19 14 5 a 2288.213923769 1.085e-03 4
0 0 0 0 0 0 19 14 6 a 2288.214336451 1.579e-03 3
0 0 0 0 0 0 20 11 9 s 2289.119198733 1.560e-03 5
0 0 0 0 0 0 20 11 9 a 2289.134123687 2.391e-03 4
0 1 0 0 0 0 16 9 8 s 2303.109888030 1.367e-03 9
0 1 0 0 0 0 16 9 7 s 2303.457182179 7.334e-04 8
0 1 0 0 0 0 16 9 8 a 2308.299867456 7.536e-04 8
0 1 0 0 0 0 16 9 7 a 2308.778890541 1.248e-03 8
0 0 0 0 0 0 22 4 18 s 2312.120562809 2.506e-03 2
0 0 0 0 0 0 22 5 18 s 2312.121466469 2.976e-03 2
0 0 0 0 0 0 22 5 18 a 2312.203559524 2.534e-03 2
0 0 0 0 0 0 22 4 18 a 2312.203989828 2.960e-03 2
0 0 0 0 0 0 23 2 21 a 2317.832205340 3.807e-03 2
0 0 0 0 0 0 23 3 21 a 2317.833084848 4.158e-03 2
0 1 0 0 0 0 15 12 4 s 2321.278008937 7.329e-04 9
0 1 0 0 0 0 15 12 3 s 2321.278690027 1.086e-03 9
0 1 0 0 0 0 14 14 0 s 2322.334190424 8.271e-04 8
0 1 0 0 0 0 14 14 1 s 2322.334397237 8.361e-04 9
0 1 0 0 0 0 17 5 12 s 2324.115987129 1.502e-03 8
0 1 0 0 0 0 17 6 12 s 2324.451814656 8.809e-04 8
0 1 0 0 0 0 15 12 3 a 2325.404643251 7.329e-04 11
0 1 0 0 0 0 15 12 4 a 2325.405242172 1.091e-03 11
0 1 0 0 0 0 14 14 1 a 2325.640803304 8.089e-04 9
0 1 0 0 0 0 14 14 0 a 2325.641001077 8.361e-04 8
0 1 0 0 0 0 17 5 12 a 2328.031155445 8.206e-04 9
0 1 0 0 0 0 17 6 12 a 2328.296241687 1.532e-03 8
0 0 0 0 0 0 21 7 14 s 2329.700610391 2.230e-03 5
0 0 0 0 0 0 21 7 14 a 2329.742772698 2.163e-03 5
0 0 0 0 0 0 21 8 14 s 2330.329798097 2.159e-03 5
0 0 0 0 0 0 21 8 14 a 2330.371599614 2.616e-03 2
0 0 0 0 0 0 20 12 8 s 2343.778795836 2.074e-03 4
0 0 0 0 0 0 20 12 9 s 2343.779577756 1.995e-03 4
0 0 0 0 0 0 20 12 9 a 2343.921456175 2.074e-03 5
0 0 0 0 0 0 20 12 8 a 2343.922344184 1.953e-03 5
0 0 0 0 0 0 18 17 1 s 2345.743028967 2.094e-03 2
0 0 0 0 0 0 18 17 2 s 2345.743455987 2.297e-03 2
0 0 0 0 0 0 18 17 2 a 2345.772705248 1.613e-03 2
0 0 0 0 0 0 18 17 1 a 2345.773881874 2.306e-03 2
0 1 0 0 0 0 19 2 18 s 2346.058160065 1.368e-03 5
0 1 0 0 0 0 19 1 18 s 2346.059051338 2.051e-03 5
0 1 0 0 0 0 16 10 7 s 2352.052277644 1.294e-03 8
0 1 0 0 0 0 16 10 6 s 2352.062506847 6.992e-04 9
